question_idx,item_id,temp_bank_id,permutation_idx,permutation_sigma,format_idx,prompt_template_version,predicted_letter,correct_letter,is_correct,error,rate_limit_retry_count,rate_limit_total_wait_ms,first_token_top_logprobs_json,candidate_logprobs_json
13,643817,6438,13,"[1, 4, 2, 5, 3]",0,v1,,A,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
13,643817,6438,23,"[1, 5, 4, 3, 2]",0,v1,,A,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
13,643817,6438,29,"[2, 1, 5, 4, 3]",0,v1,,B,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
13,643817,6438,33,"[2, 3, 4, 5, 1]",0,v1,,E,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
13,643817,6438,35,"[2, 3, 5, 4, 1]",0,v1,,E,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
13,643817,6438,36,"[2, 4, 1, 3, 5]",0,v1,,C,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
13,643817,6438,44,"[2, 5, 3, 1, 4]",0,v1,,D,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
13,643817,6438,50,"[3, 1, 4, 2, 5]",0,v1,,B,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
13,643817,6438,55,"[3, 2, 1, 5, 4]",0,v1,,C,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
13,643817,6438,64,"[3, 4, 5, 1, 2]",0,v1,,D,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
13,643817,6438,69,"[3, 5, 2, 4, 1]",0,v1,,E,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
13,643817,6438,70,"[3, 5, 4, 1, 2]",0,v1,,D,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
13,643817,6438,72,"[4, 1, 2, 3, 5]",0,v1,,B,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
13,643817,6438,75,"[4, 1, 3, 5, 2]",0,v1,,B,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
13,643817,6438,83,"[4, 2, 5, 3, 1]",0,v1,,E,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
13,643817,6438,86,"[4, 3, 2, 1, 5]",0,v1,,D,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
13,643817,6438,90,"[4, 5, 1, 2, 3]",0,v1,,C,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
13,643817,6438,96,"[5, 1, 2, 3, 4]",0,v1,,B,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
13,643817,6438,106,"[5, 2, 4, 1, 3]",0,v1,,D,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
13,643817,6438,109,"[5, 3, 1, 4, 2]",0,v1,,C,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
13,643817,6438,114,"[5, 4, 1, 2, 3]",0,v1,,C,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
13,643817,6438,119,"[5, 4, 3, 2, 1]",0,v1,,E,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
14,643818,6438,0,"[1, 2, 3, 4, 5]",0,v1,,A,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
14,643818,6438,1,"[1, 2, 3, 5, 4]",0,v1,,A,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
14,643818,6438,10,"[1, 3, 5, 2, 4]",0,v1,,A,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
14,643818,6438,13,"[1, 4, 2, 5, 3]",0,v1,,A,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
14,643818,6438,23,"[1, 5, 4, 3, 2]",0,v1,,A,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
14,643818,6438,29,"[2, 1, 5, 4, 3]",0,v1,,B,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
14,643818,6438,33,"[2, 3, 4, 5, 1]",0,v1,,E,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
14,643818,6438,35,"[2, 3, 5, 4, 1]",0,v1,,E,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
14,643818,6438,36,"[2, 4, 1, 3, 5]",0,v1,,C,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
14,643818,6438,44,"[2, 5, 3, 1, 4]",0,v1,,D,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
14,643818,6438,50,"[3, 1, 4, 2, 5]",0,v1,,B,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
14,643818,6438,55,"[3, 2, 1, 5, 4]",0,v1,,C,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
14,643818,6438,64,"[3, 4, 5, 1, 2]",0,v1,,D,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
14,643818,6438,69,"[3, 5, 2, 4, 1]",0,v1,,E,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
14,643818,6438,70,"[3, 5, 4, 1, 2]",0,v1,,D,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
14,643818,6438,72,"[4, 1, 2, 3, 5]",0,v1,,B,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
14,643818,6438,75,"[4, 1, 3, 5, 2]",0,v1,,B,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
14,643818,6438,83,"[4, 2, 5, 3, 1]",0,v1,,E,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
14,643818,6438,86,"[4, 3, 2, 1, 5]",0,v1,,D,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
14,643818,6438,90,"[4, 5, 1, 2, 3]",0,v1,,C,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
14,643818,6438,96,"[5, 1, 2, 3, 4]",0,v1,,B,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
14,643818,6438,106,"[5, 2, 4, 1, 3]",0,v1,,D,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
14,643818,6438,109,"[5, 3, 1, 4, 2]",0,v1,,C,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
14,643818,6438,114,"[5, 4, 1, 2, 3]",0,v1,,C,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
14,643818,6438,119,"[5, 4, 3, 2, 1]",0,v1,,E,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
15,643819,6438,0,"[1, 2, 3, 4, 5]",0,v1,,A,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
15,643819,6438,1,"[1, 2, 3, 5, 4]",0,v1,,A,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
15,643819,6438,10,"[1, 3, 5, 2, 4]",0,v1,,A,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
15,643819,6438,13,"[1, 4, 2, 5, 3]",0,v1,,A,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
15,643819,6438,23,"[1, 5, 4, 3, 2]",0,v1,,A,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
15,643819,6438,29,"[2, 1, 5, 4, 3]",0,v1,,B,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
15,643819,6438,33,"[2, 3, 4, 5, 1]",0,v1,,E,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
15,643819,6438,35,"[2, 3, 5, 4, 1]",0,v1,,E,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
15,643819,6438,36,"[2, 4, 1, 3, 5]",0,v1,,C,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
15,643819,6438,44,"[2, 5, 3, 1, 4]",0,v1,,D,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
15,643819,6438,50,"[3, 1, 4, 2, 5]",0,v1,,B,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
15,643819,6438,55,"[3, 2, 1, 5, 4]",0,v1,,C,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
15,643819,6438,64,"[3, 4, 5, 1, 2]",0,v1,,D,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
15,643819,6438,69,"[3, 5, 2, 4, 1]",0,v1,,E,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
15,643819,6438,70,"[3, 5, 4, 1, 2]",0,v1,,D,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
15,643819,6438,72,"[4, 1, 2, 3, 5]",0,v1,,B,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
15,643819,6438,75,"[4, 1, 3, 5, 2]",0,v1,,B,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
15,643819,6438,83,"[4, 2, 5, 3, 1]",0,v1,,E,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
15,643819,6438,86,"[4, 3, 2, 1, 5]",0,v1,,D,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
15,643819,6438,90,"[4, 5, 1, 2, 3]",0,v1,,C,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
15,643819,6438,96,"[5, 1, 2, 3, 4]",0,v1,,B,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
15,643819,6438,106,"[5, 2, 4, 1, 3]",0,v1,,D,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
15,643819,6438,109,"[5, 3, 1, 4, 2]",0,v1,,C,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
15,643819,6438,114,"[5, 4, 1, 2, 3]",0,v1,,C,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
15,643819,6438,119,"[5, 4, 3, 2, 1]",0,v1,,E,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
16,643820,6438,0,"[1, 2, 3, 4, 5]",0,v1,,A,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
16,643820,6438,1,"[1, 2, 3, 5, 4]",0,v1,,A,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
16,643820,6438,10,"[1, 3, 5, 2, 4]",0,v1,,A,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
16,643820,6438,13,"[1, 4, 2, 5, 3]",0,v1,,A,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
16,643820,6438,23,"[1, 5, 4, 3, 2]",0,v1,,A,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
16,643820,6438,29,"[2, 1, 5, 4, 3]",0,v1,,B,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
16,643820,6438,33,"[2, 3, 4, 5, 1]",0,v1,,E,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
16,643820,6438,35,"[2, 3, 5, 4, 1]",0,v1,,E,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
16,643820,6438,36,"[2, 4, 1, 3, 5]",0,v1,,C,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
16,643820,6438,44,"[2, 5, 3, 1, 4]",0,v1,,D,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
16,643820,6438,50,"[3, 1, 4, 2, 5]",0,v1,,B,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
16,643820,6438,55,"[3, 2, 1, 5, 4]",0,v1,,C,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
16,643820,6438,64,"[3, 4, 5, 1, 2]",0,v1,,D,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
16,643820,6438,69,"[3, 5, 2, 4, 1]",0,v1,,E,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
16,643820,6438,70,"[3, 5, 4, 1, 2]",0,v1,,D,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
16,643820,6438,72,"[4, 1, 2, 3, 5]",0,v1,,B,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
16,643820,6438,75,"[4, 1, 3, 5, 2]",0,v1,,B,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
16,643820,6438,83,"[4, 2, 5, 3, 1]",0,v1,,E,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
16,643820,6438,86,"[4, 3, 2, 1, 5]",0,v1,,D,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
16,643820,6438,90,"[4, 5, 1, 2, 3]",0,v1,,C,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
16,643820,6438,96,"[5, 1, 2, 3, 4]",0,v1,,B,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
16,643820,6438,106,"[5, 2, 4, 1, 3]",0,v1,,D,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
16,643820,6438,109,"[5, 3, 1, 4, 2]",0,v1,,C,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
16,643820,6438,114,"[5, 4, 1, 2, 3]",0,v1,,C,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
16,643820,6438,119,"[5, 4, 3, 2, 1]",0,v1,,E,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
17,643821,6438,0,"[1, 2, 3, 4, 5]",0,v1,,A,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
17,643821,6438,1,"[1, 2, 3, 5, 4]",0,v1,,A,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
17,643821,6438,10,"[1, 3, 5, 2, 4]",0,v1,,A,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
17,643821,6438,13,"[1, 4, 2, 5, 3]",0,v1,,A,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
17,643821,6438,23,"[1, 5, 4, 3, 2]",0,v1,,A,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
17,643821,6438,29,"[2, 1, 5, 4, 3]",0,v1,,B,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
17,643821,6438,33,"[2, 3, 4, 5, 1]",0,v1,,E,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
17,643821,6438,35,"[2, 3, 5, 4, 1]",0,v1,,E,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
17,643821,6438,36,"[2, 4, 1, 3, 5]",0,v1,,C,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
17,643821,6438,44,"[2, 5, 3, 1, 4]",0,v1,,D,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
17,643821,6438,50,"[3, 1, 4, 2, 5]",0,v1,,B,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
17,643821,6438,55,"[3, 2, 1, 5, 4]",0,v1,,C,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
17,643821,6438,64,"[3, 4, 5, 1, 2]",0,v1,,D,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
17,643821,6438,69,"[3, 5, 2, 4, 1]",0,v1,,E,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
17,643821,6438,70,"[3, 5, 4, 1, 2]",0,v1,,D,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
17,643821,6438,72,"[4, 1, 2, 3, 5]",0,v1,,B,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
17,643821,6438,75,"[4, 1, 3, 5, 2]",0,v1,,B,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
17,643821,6438,83,"[4, 2, 5, 3, 1]",0,v1,,E,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
17,643821,6438,86,"[4, 3, 2, 1, 5]",0,v1,,D,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
17,643821,6438,90,"[4, 5, 1, 2, 3]",0,v1,,C,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
17,643821,6438,96,"[5, 1, 2, 3, 4]",0,v1,,B,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
17,643821,6438,106,"[5, 2, 4, 1, 3]",0,v1,,D,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
17,643821,6438,109,"[5, 3, 1, 4, 2]",0,v1,,C,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
17,643821,6438,114,"[5, 4, 1, 2, 3]",0,v1,,C,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
17,643821,6438,119,"[5, 4, 3, 2, 1]",0,v1,,E,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
18,643822,6438,0,"[1, 2, 3, 4, 5]",0,v1,,A,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
18,643822,6438,1,"[1, 2, 3, 5, 4]",0,v1,,A,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
18,643822,6438,10,"[1, 3, 5, 2, 4]",0,v1,,A,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
18,643822,6438,13,"[1, 4, 2, 5, 3]",0,v1,,A,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
18,643822,6438,23,"[1, 5, 4, 3, 2]",0,v1,,A,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
18,643822,6438,29,"[2, 1, 5, 4, 3]",0,v1,,B,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
18,643822,6438,33,"[2, 3, 4, 5, 1]",0,v1,,E,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
18,643822,6438,35,"[2, 3, 5, 4, 1]",0,v1,,E,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
18,643822,6438,36,"[2, 4, 1, 3, 5]",0,v1,,C,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
18,643822,6438,44,"[2, 5, 3, 1, 4]",0,v1,,D,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
18,643822,6438,50,"[3, 1, 4, 2, 5]",0,v1,,B,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
18,643822,6438,55,"[3, 2, 1, 5, 4]",0,v1,,C,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
18,643822,6438,64,"[3, 4, 5, 1, 2]",0,v1,,D,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
18,643822,6438,69,"[3, 5, 2, 4, 1]",0,v1,,E,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
18,643822,6438,70,"[3, 5, 4, 1, 2]",0,v1,,D,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
18,643822,6438,72,"[4, 1, 2, 3, 5]",0,v1,,B,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
18,643822,6438,75,"[4, 1, 3, 5, 2]",0,v1,,B,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
18,643822,6438,83,"[4, 2, 5, 3, 1]",0,v1,,E,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
18,643822,6438,86,"[4, 3, 2, 1, 5]",0,v1,,D,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
18,643822,6438,90,"[4, 5, 1, 2, 3]",0,v1,,C,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
18,643822,6438,96,"[5, 1, 2, 3, 4]",0,v1,,B,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
18,643822,6438,106,"[5, 2, 4, 1, 3]",0,v1,,D,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
18,643822,6438,109,"[5, 3, 1, 4, 2]",0,v1,,C,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
18,643822,6438,114,"[5, 4, 1, 2, 3]",0,v1,,C,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
18,643822,6438,119,"[5, 4, 3, 2, 1]",0,v1,,E,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
19,643823,6438,0,"[1, 2, 3, 4, 5]",0,v1,,A,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
19,643823,6438,1,"[1, 2, 3, 5, 4]",0,v1,,A,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
19,643823,6438,10,"[1, 3, 5, 2, 4]",0,v1,,A,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
19,643823,6438,13,"[1, 4, 2, 5, 3]",0,v1,,A,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
19,643823,6438,23,"[1, 5, 4, 3, 2]",0,v1,,A,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
19,643823,6438,29,"[2, 1, 5, 4, 3]",0,v1,,B,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
19,643823,6438,33,"[2, 3, 4, 5, 1]",0,v1,,E,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
19,643823,6438,35,"[2, 3, 5, 4, 1]",0,v1,,E,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
19,643823,6438,36,"[2, 4, 1, 3, 5]",0,v1,,C,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
19,643823,6438,44,"[2, 5, 3, 1, 4]",0,v1,,D,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
19,643823,6438,50,"[3, 1, 4, 2, 5]",0,v1,,B,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
19,643823,6438,55,"[3, 2, 1, 5, 4]",0,v1,,C,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
19,643823,6438,64,"[3, 4, 5, 1, 2]",0,v1,,D,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
19,643823,6438,69,"[3, 5, 2, 4, 1]",0,v1,,E,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
19,643823,6438,70,"[3, 5, 4, 1, 2]",0,v1,,D,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
19,643823,6438,72,"[4, 1, 2, 3, 5]",0,v1,,B,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
19,643823,6438,75,"[4, 1, 3, 5, 2]",0,v1,,B,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
19,643823,6438,83,"[4, 2, 5, 3, 1]",0,v1,,E,,http_400,0,0,[],"{""A"": null, ""B"": null, ""C"": null, ""D"": null, ""E"": null}"
